symbol,timeframe,filter,filter_description,structure,entry_mode,direction,signal_time,close,a_level,b_level,trendline,trendline_slope_atr,trigger_level,b_cross,diag_now,retrace,wave1_atr,wave1_bars,adjust_bars,adjust_ratio,right_shoulder_ok,momentum_ok,ema_ok,upper_align,upper_oppose,upper_context,signal_body_ratio,chase_atr,mid_recovery,stop,target_half,half_target_ahead,pivots,pivot_count,entry_i,entry_time,entry,target,target_model,planned_rr,exit_i,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,is_oos
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,classic_6pivot,B_confirmed,long,2015-09-16 13:00:00,136.4655,136.4115,135.886,135.58735714285712,-0.1845857574074255,135.886,True,True,0.42586063873911506,9.719980741856558,32,8,0.25,False,False,True,1,0,D1順,0.7390243902438763,1.1681312401297868,0.7141465790114373,134.89978169642384,137.41,True,2608-2640-2644-2647-2648-2651,6,2657,2015-09-16 17:00:00,136.4655,137.41,half_wave,0.6032375030953772,2663,2015-09-17 17:00:00,137.41,TP,6,1.5657183035761477,0.6032375030953772,0.5955732891862773,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,long,2015-10-15 01:00:00,136.642,136.957,136.616,136.50943750000002,-0.06060250053336376,136.616,True,True,0.39878755930416016,5.39415570729841,3,19,6.333333333333333,True,False,True,0,0,D1中立,0.6184032476319467,0.07393149625179883,0.5836087243886284,135.94066461841533,137.149,True,2755-2758-2769-2774-2777,5,2780,2015-10-15 05:00:00,136.642,137.149,half_wave,0.7229066339907686,2780,2015-10-15 05:00:00,135.94066461841533,SL,0,0.7013353815846699,-1.0,-1.017110216189131,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2016-07-05 05:00:00,113.263,109.5705,113.3445,115.58094444444444,0.2302377204202315,113.3445,True,True,0.41641545078178405,20.489967494838826,1,29,29.0,True,False,True,1,0,D1順,0.2808850645359502,0.13424433062656727,0.2871621621621612,114.92192039759831,108.53075,True,3852-3853-3879-3880-3882,5,3897,2016-07-05 09:00:00,113.263,108.53075,half_wave,2.8526082425962653,3926,2016-07-12 05:00:00,114.92192039759831,SL,29,1.6589203975983082,-1.0,-1.0072336201407694,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,classic_6pivot,A_plus_diag,long,2016-11-18 14:00:00,117.269,117.223,117.4695,116.9605,-0.08359690903901318,117.223,False,True,0.38700045934772553,4.853079226078141,17,8,0.47058823529411764,True,True,True,1,0,D1順,0.748571428571442,0.10254554175453617,0.7430267062314587,116.55328376424181,117.73150000000001,True,4455-4472-4476-4479-4480-4484,6,4487,2016-11-18 18:00:00,117.269,117.73150000000001,half_wave,0.6462058241700447,4489,2016-11-21 02:00:00,117.73150000000001,TP,2,0.7157162357581939,0.6462058241700447,0.6294394027861728,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2020-05-13 13:00:00,115.801,114.428,115.962,116.61942857142857,0.2078325305474972,115.962,True,True,0.7234169653524486,9.52561248874405,23,24,1.0434782608695652,False,False,True,1,0,D1順,0.8316666666666666,0.45807156830579615,0.43311312964491894,116.92029469241912,115.17599999999999,True,9833-9856-9874-9877-9880,5,9887,2020-05-13 17:00:00,115.801,115.17599999999999,half_wave,0.5583873525293054,9904,2020-05-18 13:00:00,116.92029469241912,SL,17,1.1192946924191176,-1.0,-1.0107210371685629,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,long,2020-11-27 10:00:00,124.328,124.568,124.242,124.87208,0.18106224525303954,124.242,True,False,0.4203084832904868,6.48556292849285,22,1,0.045454545454545456,True,False,True,1,0,D1順,0.75661375661376,0.3584565628858461,0.6330275229357856,123.86601650135367,124.69200000000001,True,10705-10708-10730-10731-10733,5,10738,2020-11-27 14:00:00,124.328,124.69200000000001,half_wave,0.7879069297205805,10742,2020-11-30 06:00:00,124.69200000000001,TP,4,0.46198349864633315,0.7879069297205805,0.7619319759935278,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,long,2021-06-30 17:00:00,131.739,132.696,131.656,131.4634074074074,-0.16124936728612724,131.656,True,True,0.533182503770737,11.102018937649891,14,29,2.0714285714285716,True,False,False,1,0,D1順,0.678362573099527,0.34746137700789137,0.3231966053748216,131.23322490585014,132.608,True,11599-11613-11638-11640-11642,5,11646,2021-06-30 21:00:00,131.739,132.608,half_wave,1.718154986379189,11666,2021-07-06 05:00:00,131.23322490585014,SL,20,0.5057750941498682,-1.0,-1.02372596068648,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2022-10-27 01:00:00,146.851,143.751,146.959,132.63600000000008,-0.9602167636504819,146.959,True,False,0.855209452201932,7.640699204774394,2,12,6.0,True,False,False,0,1,D1逆,0.7094861660079224,0.17727078713548133,0.22130118060788784,147.8538474873894,145.40449999999998,True,13693-13696-13698-13710-13714,5,13718,2022-10-27 05:00:00,146.851,145.40449999999998,half_wave,1.4423928046781285,13743,2022-11-02 09:00:00,145.40449999999998,TP,25,1.0028474873894027,1.4423928046781285,1.4304268775048563,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2023-05-10 09:00:00,147.854,147.132,147.887,147.36966666666666,0.022548665971986265,147.887,True,False,0.47679607318161554,9.78030202126875,14,10,0.7142857142857143,True,False,False,0,1,D1逆,0.5841784989857717,0.07201025584599331,0.6621431913897949,149.36065361131494,147.02800000000002,True,14497-14510-14524-14534-14541,5,14548,2023-05-10 13:00:00,147.854,147.02800000000002,half_wave,0.5482348389814049,14552,2023-05-11 05:00:00,147.02800000000002,TP,4,1.5066536113149311,0.5482348389814049,0.540270168197171,False
EURJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,classic_6pivot,B_confirmed,short,2026-05-06 01:00:00,183.024,182.64,183.152,183.80959999999996,0.10059752632186668,183.152,True,True,0.4111723351700577,7.6954183289534,1,7,7.0,True,False,True,0,0,D1中立,0.5600801068090762,0.18715818850578106,0.6635859519408487,184.5967826874388,181.82850000000002,True,19166-19167-19171-19172-19174-19181,6,19190,2026-05-06 05:00:00,183.026,181.82850000000002,half_wave,0.7623587970354762,19205,2026-05-08 17:00:00,184.5967826874388,SL,15,1.5707826874387933,-1.0,-1.0076395036028611,True
