symbol,timeframe,filter,filter_description,structure,entry_mode,direction,signal_time,close,a_level,b_level,trendline,trendline_slope_atr,trigger_level,b_cross,diag_now,retrace,wave1_atr,wave1_bars,adjust_bars,adjust_ratio,right_shoulder_ok,momentum_ok,ema_ok,upper_align,upper_oppose,upper_context,signal_body_ratio,chase_atr,mid_recovery,stop,target_half,half_target_ahead,pivots,pivot_count,entry_i,entry_time,entry,target,target_model,planned_rr,exit_i,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,is_oos
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2017-08-23 17:00:00,112.859,112.552,112.911,113.27,0.1703090326640623,112.911,True,True,0.4545454545454553,5.625416460530548,10,9,0.9,True,False,True,1,0,D1順,0.4542124542124716,0.1726810247624724,0.6012987012987149,113.58822665208471,112.47500000000001,True,671-681-685-688-690,5,696,2017-08-23 21:00:00,112.859,112.47500000000001,half_wave,0.5265852515157032,702,2017-08-24 21:00:00,113.58822665208471,SL,6,0.7292266520847193,-1.0,-1.019198420628191,False
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2018-03-22 09:00:00,111.157,110.807,111.221,111.41207692307692,0.1006516790634263,111.221,True,True,0.4295108919030024,7.689642408447075,22,15,0.6818181818181818,True,False,True,1,0,D1順,0.8642384105960369,0.20227583811782548,0.6650717703349343,112.15427992566539,110.63550000000001,True,1548-1570-1576-1583-1585,5,1590,2018-03-22 13:00:00,111.157,110.63550000000001,half_wave,0.5229223877659411,1592,2018-03-22 21:00:00,110.63550000000001,TP,2,0.9972799256653957,0.5229223877659411,0.5088842028594626,False
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2019-01-15 22:00:00,109.738,105.713,109.852,110.79268181818182,0.2556494696333677,109.852,True,True,0.729199260418149,19.1081764976219,15,50,3.3333333333333335,True,False,True,1,0,D1順,0.7176781002638577,0.3098182507081464,0.21494051102009007,111.25759153293225,107.3245,True,2790-2805-2825-2849-2855,5,2860,2019-01-16 02:00:00,109.737,107.3245,half_wave,1.5865536192667138,2920,2019-01-30 02:00:00,109.856,time_exit,60,1.520591532932258,-0.07825901790372602,-0.08746596118652392,False
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2020-09-24 09:00:00,113.873,113.703,113.919,114.00207692307691,0.052804809367976435,113.919,True,True,0.3842671194114339,5.615644796258415,9,15,1.6666666666666667,True,False,True,1,0,D1順,0.14594594594594967,0.14619109260206242,0.7496318114874798,114.51893133074148,113.4985,True,5467-5476-5483-5489-5491,5,5495,2020-09-24 13:00:00,113.873,113.4985,half_wave,0.5797829926752468,5503,2020-09-27 21:00:00,113.4985,TP,8,0.645931330741476,0.5797829926752468,0.5581088621079322,False
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,long,2022-08-11 13:00:00,141.328,142.456,141.211,143.1723333333333,0.18819191010750086,141.211,True,False,0.5501107419712065,6.642500123533829,23,1,0.043478260869565216,True,False,True,1,0,D1順,0.906403940886674,0.2151640405463439,0.4323100150981435,140.36024576792394,142.27499999999998,True,8392-8393-8416-8417-8420,5,8424,2022-08-11 17:00:00,141.328,142.27499999999998,half_wave,0.9785542326882273,8447,2022-08-17 13:00:00,142.27499999999998,TP,23,0.9677542320760608,0.9785542326882273,0.964087749839605,False
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2022-10-27 01:00:00,147.86,146.158,148.201,150.0397,0.3336770702686005,148.201,True,True,0.669995460735366,7.196187819889628,2,13,6.5,True,False,False,0,1,D1逆,0.6413255360623313,0.5569450854703165,0.42344173441734034,149.33445372439618,146.907,True,8729-8731-8737-8741-8744,5,8751,2022-10-27 05:00:00,147.86,146.907,half_wave,0.6463410714298836,8778,2022-11-02 17:00:00,146.907,TP,27,1.4744537243961702,0.6463410714298836,0.6368460294571399,False
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,role_ab_5pivot,B_confirmed,short,2023-09-25 01:00:00,163.38,162.987,163.404,161.63427272727273,-0.3243024124193351,163.404,True,False,0.47114517583408816,5.317426248795029,5,5,1.0,True,False,True,0,1,D1逆,0.6219512195121374,0.057537524784077775,0.6239234449760817,164.11542381807374,162.923,True,10144-10150-10155-10160-10162,5,10166,2023-09-25 05:00:00,163.38,162.923,half_wave,0.6214103878182663,10170,2023-09-25 21:00:00,162.923,TP,4,0.7354238180737411,0.6214103878182663,0.6023737457406688,False
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2023-12-13 14:00:00,165.51,162.17,165.604,167.32100000000003,0.3481544681048701,165.604,True,True,0.6932572133929961,10.513169983867929,6,22,3.6666666666666665,True,False,True,1,0,D1順,0.9783132530120812,0.1524823296534205,0.2566214110839114,166.81629297462032,163.4225,True,10480-10486-10498-10502-10508,5,10511,2023-12-13 18:00:00,165.51,163.4225,half_wave,1.5980335503271743,10512,2023-12-13 22:00:00,163.4225,TP,1,1.3062929746203338,1.5980335503271743,1.5873161995704812,False
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2025-08-07 09:00:00,182.292,181.5955,182.346,182.67955555555557,0.16104984025458643,182.346,True,True,0.40316922704729713,7.983072128222389,15,11,0.7333333333333333,True,False,True,0,1,D1逆,0.4181818181818316,0.1042907693054367,0.5820582058205767,183.36555662415694,181.19525,True,13040-13055-13062-13064-13066,5,13069,2025-08-07 13:00:00,182.292,181.19525,half_wave,1.021604240820825,13085,2025-08-12 05:00:00,183.36555662415694,SL,16,1.0735566241569359,-1.0,-1.0130407653261924,True
CHFJPY,H4,observe_loose,候補量確認。浅い戻しも許容し、文脈フィルタなし。,ihs_5pivot,B_confirmed,short,2017-03-21 17:00:00,112.371,112.677,112.49,112.35642857142855,-0.07281282816221875,112.49,True,False,0.502815768302496,3.3879380633124208,2,9,4.5,True,True,True,1,0,D1順,0.7314487632508828,0.32434805272258965,1.4896000000000185,113.3753779648135,112.68050000000001,False,15-17-22-24-26,5,30,2017-03-21 21:00:00,112.371,110.86443305277975,fixed_1_5R,1.5,82,2017-04-03 13:00:00,110.86443305277975,TP,52,1.0043779648135,1.5,1.4860610243449441,False
