strategy,symbol,direction,signal_time,entry_time,exit_time,entry,exit,r,exit_reason,trigger_type
TrendBreakV1,EURJPY,short,2018-05-23 07:00:00,2018-05-23 08:00:00,2018-05-28 12:00:00,128.87,126.9067948412944,2.9808985832001964,TP,
TrendBreakV1,GBPJPY,short,2018-05-23 08:00:00,2018-05-23 09:00:00,2018-05-29 06:00:00,146.84,144.65512349388027,2.972538493671423,TP,
TrendBreakV1,USDJPY,short,2018-05-29 08:00:00,2018-05-29 09:00:00,2018-05-29 09:00:00,108.601,108.93350994916833,-1.0300742880777023,SL,
TrendBreakV1,XAUUSD,short,2018-06-15 14:00:00,2018-06-15 15:00:00,2018-06-26 07:00:00,1280.479,1260.943744400169,2.946251023200855,TP,
TrendBreakV1,AUDJPY,short,2018-06-19 05:00:00,2018-06-19 06:00:00,2018-06-19 15:00:00,80.889,81.25321036124976,-1.0343208248032822,SL,
TrendBreakV1,SILVER,short,2018-06-19 11:00:00,2018-06-19 12:00:00,2018-06-22 06:00:00,16.272,16.394853270073106,-1.2848927015062186,SL,
TrendBreakV1,XAUUSD,short,2018-07-13 11:00:00,2018-07-13 12:00:00,2018-07-13 12:00:00,1237.902,1241.9384930230171,-1.0867089322350667,SL,
TrendBreakV1,SILVER,short,2018-07-17 13:00:00,2018-07-17 14:00:00,2018-07-19 08:00:00,15.578,15.292461069491502,2.63227431085137,TP,
TrendBreakV1,EURJPY,short,2018-08-03 13:00:00,2018-08-03 14:00:00,2018-08-07 18:00:00,128.7,129.1084773667572,-1.0306014506977808,SL,
TrendBreakV1,AUDJPY,short,2018-08-10 00:00:00,2018-08-10 01:00:00,2018-08-10 06:00:00,81.72,80.9593813528248,2.9506980270083583,TP,
TrendBreakV1,XAUUSD,short,2018-08-13 07:00:00,2018-08-13 08:00:00,2018-08-15 02:00:00,1204.468,1190.7249939630124,2.9235975013636235,TP,
TrendBreakV1,CHFJPY,long,2018-08-24 08:00:00,2018-08-24 09:00:00,2018-08-27 02:00:00,113.176,112.9538147544233,-1.0900149780337307,SL,
TrendBreakV1,EURJPY,long,2018-08-26 23:00:00,2018-08-27 00:00:00,2018-08-27 02:00:00,129.58,129.2017968773843,-1.0330510227243066,SL,
TrendBreakV1,GBPJPY,long,2018-08-29 13:00:00,2018-08-29 14:00:00,2018-08-31 07:00:00,144.45,143.9509475877786,-1.0400759509626778,SL,
TrendBreakV1,GBPJPY,long,2018-09-11 07:00:00,2018-09-11 08:00:00,2018-09-11 08:00:00,145.7,145.12694284093934,-1.0349005324927063,SL,
TrendBreakV1,CHFJPY,long,2018-09-13 12:00:00,2018-09-13 13:00:00,2018-09-17 10:00:00,115.338,116.15405724266652,2.9264757459856785,TP,
TrendBreakV1,USDJPY,long,2018-09-13 14:00:00,2018-09-13 15:00:00,2018-09-21 02:00:00,111.849,112.6326506171592,2.961717633671104,TP,
TrendBreakV1,XAUUSD,short,2018-09-27 12:00:00,2018-09-27 13:00:00,2018-09-28 15:00:00,1187.028,1191.8400742800775,-1.0727337068443132,SL,
TrendBreakV1,EURJPY,short,2018-10-08 08:00:00,2018-10-08 09:00:00,2018-10-18 17:00:00,129.97,128.41282289813427,2.97591796080544,TP,
TrendBreakV1,AUDJPY,short,2018-10-10 19:00:00,2018-10-10 20:00:00,2018-10-11 12:00:00,79.514,79.89004606472292,-1.0332406084589745,SL,
TrendBreakV1,XAUUSD,long,2018-10-11 14:00:00,2018-10-11 15:00:00,2018-10-23 11:00:00,1215.888,1237.1028560840002,2.9505063811961283,TP,
TrendBreakV1,GBPJPY,short,2018-10-14 22:00:00,2018-10-14 23:00:00,2018-10-16 07:00:00,146.9,147.63156810906324,-1.0273385345154022,SL,
TrendBreakV1,USDJPY,short,2018-10-15 08:00:00,2018-10-15 09:00:00,2018-10-16 01:00:00,111.656,111.9476694675189,-1.0342853850457887,SL,
TrendBreakV1,USDJPY,short,2018-10-26 14:00:00,2018-10-26 15:00:00,2018-10-26 16:00:00,111.396,111.76268372052034,-1.0272714588632614,SL,
H4 T5 MACD BB,USDJPY,long,2018-10-30 00:00:00,2018-10-30 04:00:00,2018-12-10 04:00:00,112.659,112.639,-0.022104668109996,max_hold,rebreak
TrendBreakV1,USDJPY,long,2018-11-06 06:00:00,2018-11-06 07:00:00,2018-11-06 08:00:00,113.417,113.25662469491496,-1.0623537395279308,SL,
TrendBreakV1,GBPJPY,long,2018-11-06 18:00:00,2018-11-06 19:00:00,2018-11-09 09:00:00,148.57,147.9529091749148,-1.0324101399453345,SL,
TrendBreakV1,XAUUSD,long,2018-12-04 04:00:00,2018-12-04 05:00:00,2018-12-07 19:00:00,1236.965,1249.0590341028617,2.913180334116001,TP,
TrendBreakV1,AUDJPY,short,2018-12-18 16:00:00,2018-12-18 17:00:00,2018-12-19 01:00:00,80.697,80.99400148036761,-1.042087332307296,SL,
TrendBreakV1,GBPJPY,short,2018-12-20 15:00:00,2018-12-20 16:00:00,2019-01-02 03:00:00,141.15,139.35113460269832,2.9666456422532046,TP,
TrendBreakV1,EURJPY,short,2019-01-02 02:00:00,2019-01-02 03:00:00,2019-01-02 09:00:00,125.49,124.96502426472352,2.9285681270960073,TP,
TrendBreakV1,GBPJPY,long,2019-01-17 17:00:00,2019-01-17 18:00:00,2019-01-23 15:00:00,141.23,143.33825621572936,2.9715404609969513,TP,
TrendBreakV1,AUDJPY,long,2019-01-30 19:00:00,2019-01-30 20:00:00,2019-01-30 20:00:00,79.193,78.92179445936408,-1.0460905037953072,SL,
H4 T5 MACD BB,USDJPY,long,2019-02-04 00:00:00,2019-02-04 04:00:00,2019-03-01 08:00:00,109.615,111.96373838022797,1.9914847902310684,TP,stagnation
H4 T5 MACD BB,EURJPY,long,2019-02-04 04:00:00,2019-02-04 08:00:00,2019-02-08 00:00:00,125.61,124.30161276854348,-1.0095537465510678,SL,stagnation
TrendBreakV1,XAUUSD,long,2019-02-18 13:00:00,2019-02-18 14:00:00,2019-02-19 05:00:00,1326.838,1323.3575546972093,-1.1005618446925112,SL,
TrendBreakV1,CHFJPY,long,2019-02-20 00:00:00,2019-02-20 01:00:00,2019-02-27 06:00:00,110.658,110.40210942147829,-1.07815840706429,SL,
TrendBreakV1,USDJPY,long,2019-02-25 17:00:00,2019-02-25 18:00:00,2019-02-26 00:00:00,111.191,110.99229705169736,-1.050326379580227,SL,
TrendBreakV1,SILVER,short,2019-03-01 13:00:00,2019-03-01 14:00:00,2019-03-01 17:00:00,15.458,15.212516845935106,2.572272075450666,TP,
TrendBreakV1,XAUUSD,short,2019-03-01 16:00:00,2019-03-01 17:00:00,2019-03-04 14:00:00,1301.328,1284.194860913549,2.9387152584997764,TP,
TrendBreakV1,EURJPY,short,2019-03-22 14:00:00,2019-03-22 15:00:00,2019-03-25 08:00:00,123.94,124.54957324912664,-1.0205061492083147,SL,
TrendBreakV1,AUDJPY,short,2019-03-25 00:00:00,2019-03-25 01:00:00,2019-03-25 07:00:00,77.627,77.96080118557015,-1.0374474403937186,SL,
TrendBreakV1,AUDJPY,long,2019-04-03 09:00:00,2019-04-03 10:00:00,2019-04-08 00:00:00,79.417,79.14879037967988,-1.0466053379631304,SL,
TrendBreakV1,XAUUSD,short,2019-04-16 12:00:00,2019-04-16 13:00:00,2019-04-23 13:00:00,1279.075,1266.7917847828744,2.9145174955058515,TP,
TrendBreakV1,CHFJPY,short,2019-04-18 14:00:00,2019-04-18 15:00:00,2019-04-23 11:00:00,110.358,109.70649334506344,2.907905775719398,TP,
TrendBreakV1,USDJPY,short,2019-05-05 21:00:00,2019-05-05 22:00:00,2019-05-06 05:00:00,110.619,110.848136850004,-1.0436420418619483,SL,
TrendBreakV1,EURJPY,short,2019-05-05 22:00:00,2019-05-05 23:00:00,2019-05-06 11:00:00,123.72,124.10321387586283,-1.0326188606084323,SL,
H4 T5 MACD BB,XAUUSD,long,2019-05-05 20:00:00,2019-05-06 00:00:00,2019-06-03 16:00:00,1284.158,1322.1482851411877,1.9800106706938685,TP,rebreak
TrendBreakV1,GBPJPY,short,2019-05-08 03:00:00,2019-05-08 04:00:00,2019-05-09 08:00:00,143.66,142.27371244902054,2.9567189361561077,TP,
TrendBreakV1,XAUUSD,long,2019-05-13 13:00:00,2019-05-13 14:00:00,2019-05-16 12:00:00,1297.348,1292.1794707342267,-1.0677175231100746,SL,
TrendBreakV1,SILVER,short,2019-05-16 15:00:00,2019-05-16 16:00:00,2019-05-23 15:00:00,14.536,14.626078318277983,-1.3885507708080156,SL,
TrendBreakV1,USDJPY,short,2019-05-31 04:00:00,2019-05-31 05:00:00,2019-06-03 01:00:00,109.016,108.16361818630074,2.964804504838293,TP,
H4 T5 MACD BB,CHFJPY,long,2019-06-03 16:00:00,2019-06-03 20:00:00,2019-06-30 20:00:00,108.814,110.73743623388046,1.9792038855796523,TP,rebreak
TrendBreakV1,AUDJPY,short,2019-06-13 01:00:00,2019-06-13 02:00:00,2019-06-17 16:00:00,74.955,74.41859897966928,2.930089618441002,TP,
TrendBreakV1,USDJPY,short,2019-06-20 00:00:00,2019-06-20 01:00:00,2019-06-25 04:00:00,107.642,106.782961835447,2.965077220968885,TP,
TrendBreakV1,AUDJPY,long,2019-06-30 21:00:00,2019-06-30 22:00:00,2019-07-01 00:00:00,76.082,75.86952054122635,-1.0588292161140438,SL,
TrendBreakV1,GBPJPY,short,2019-07-03 06:00:00,2019-07-03 07:00:00,2019-07-04 05:00:00,135.24,135.67123097413264,-1.0463788577344304,SL,
TrendBreakV1,EURJPY,short,2019-07-16 09:00:00,2019-07-16 10:00:00,2019-07-16 14:00:00,121.17,121.43751373848232,-1.0467265721413008,SL,
TrendBreakV1,SILVER,long,2019-07-16 13:00:00,2019-07-16 14:00:00,2019-07-17 18:00:00,15.576,15.966090972452117,2.7308320176189436,TP,
TrendBreakV1,XAUUSD,long,2019-07-18 19:00:00,2019-07-18 20:00:00,2019-07-19 11:00:00,1445.848,1436.1680618046964,-1.036157255649622,SL,
TrendBreakV1,AUDJPY,short,2019-07-26 14:00:00,2019-07-26 15:00:00,2019-07-30 13:00:00,75.084,74.62620173072851,2.918086190977434,TP,
TrendBreakV1,GBPJPY,short,2019-07-30 03:00:00,2019-07-30 04:00:00,2019-07-31 13:00:00,132.2,132.7227485396765,-1.0382593130004012,SL,
TrendBreakV1,CHFJPY,short,2019-08-01 12:00:00,2019-08-01 13:00:00,2019-08-02 01:00:00,109.059,108.19935078517402,2.930204089103724,TP,
TrendBreakV1,EURJPY,short,2019-08-01 12:00:00,2019-08-01 13:00:00,2019-08-02 01:00:00,119.77,118.56903317059474,2.968775157579888,TP,
TrendBreakV1,SILVER,long,2019-08-07 01:00:00,2019-08-07 02:00:00,2019-08-07 18:00:00,16.745,17.203633388420464,2.7710589707356,TP,
TrendBreakV1,EURJPY,short,2019-08-23 15:00:00,2019-08-23 16:00:00,2019-08-26 07:00:00,117.37,117.7874202349423,-1.0299458410340827,SL,
TrendBreakV1,AUDJPY,short,2019-08-25 21:00:00,2019-08-25 22:00:00,2019-08-26 01:00:00,70.602,70.97571691115493,-1.0334477772529889,SL,
TrendBreakV1,SILVER,long,2019-08-25 22:00:00,2019-08-25 23:00:00,2019-08-27 16:00:00,17.629,18.17601161630485,2.808047952053934,TP,
TrendBreakV1,XAUUSD,long,2019-08-25 22:00:00,2019-08-25 23:00:00,2019-08-26 07:00:00,1547.408,1535.444101224253,-1.029254677472674,SL,
TrendBreakV1,XAUUSD,long,2019-09-04 17:00:00,2019-09-04 18:00:00,2019-09-05 01:00:00,1555.515,1546.7774017514296,-1.0400567741893283,SL,
TrendBreakV1,USDJPY,long,2019-09-05 14:00:00,2019-09-05 15:00:00,2019-09-06 12:00:00,107.046,106.73734961627513,-1.0323991173421112,SL,
TrendBreakV1,GBPJPY,short,2019-10-01 14:00:00,2019-10-01 15:00:00,2019-10-01 16:00:00,131.8,132.4214309842031,-1.03218378308836,SL,
TrendBreakV1,AUDJPY,short,2019-10-02 08:00:00,2019-10-02 09:00:00,2019-10-04 12:00:00,71.937,72.19998346716622,-1.0475315050587877,SL,
TrendBreakV1,EURJPY,long,2019-10-11 10:00:00,2019-10-11 11:00:00,2019-10-17 08:00:00,119.47,120.6672842253976,2.968679116282914,TP,
TrendBreakV1,GBPJPY,long,2019-10-11 10:00:00,2019-10-11 11:00:00,2019-10-15 15:00:00,135.94,139.08818411700946,2.9809413942228677,TP,
TrendBreakV1,SILVER,long,2019-10-25 06:00:00,2019-10-25 07:00:00,2019-10-25 17:00:00,18.015,17.88832039860692,-1.276287576019418,SL,
TrendBreakV1,SILVER,short,2019-11-07 15:00:00,2019-11-07 16:00:00,2019-11-12 15:00:00,17.207,16.63438263759988,2.8166314769781176,TP,
TrendBreakV1,XAUUSD,short,2019-11-07 15:00:00,2019-11-07 16:00:00,2019-11-12 15:00:00,1469.665,1445.730629974935,2.9561300339678565,TP,
TrendBreakV1,GBPJPY,long,2019-11-18 07:00:00,2019-11-18 08:00:00,2019-11-18 15:00:00,140.96,140.6037101941711,-1.0561340786988036,SL,
TrendBreakV1,CHFJPY,long,2019-12-03 08:00:00,2019-12-03 09:00:00,2019-12-03 10:00:00,110.198,110.0186279844402,-1.1115001129780189,SL,
TrendBreakV1,SILVER,short,2019-12-06 14:00:00,2019-12-06 15:00:00,2019-12-11 15:00:00,16.59,16.737165085875404,-1.2378281491958787,SL,
TrendBreakV1,AUDJPY,long,2019-12-12 11:00:00,2019-12-12 12:00:00,2019-12-12 15:00:00,74.865,75.31950177424169,2.917492071263026,TP,
TrendBreakV1,SILVER,long,2019-12-23 06:00:00,2019-12-23 07:00:00,2019-12-24 05:00:00,17.314,17.589146083359328,2.6183845369775045,TP,
TrendBreakV1,XAUUSD,long,2019-12-24 01:00:00,2019-12-24 02:00:00,2019-12-24 15:00:00,1487.528,1497.5299615895965,2.895020592651276,TP,
TrendBreakV1,AUDJPY,long,2019-12-26 14:00:00,2019-12-26 15:00:00,2019-12-27 11:00:00,76.0,76.34424769777074,2.8910668096175445,TP,
TrendBreakV1,CHFJPY,long,2019-12-27 07:00:00,2019-12-27 08:00:00,2019-12-27 15:00:00,111.919,112.43049422607668,2.882696623067988,TP,
TrendBreakV1,USDJPY,short,2020-01-02 15:00:00,2020-01-02 16:00:00,2020-01-02 17:00:00,108.272,108.48595019113746,-1.0467398507420032,SL,
TrendBreakV1,CHFJPY,long,2020-01-09 13:00:00,2020-01-09 14:00:00,2020-01-10 11:00:00,112.59,112.32952987825968,-1.07678423869262,SL,
TrendBreakV1,USDJPY,long,2020-01-13 09:00:00,2020-01-13 10:00:00,2020-01-17 00:00:00,109.848,110.26683061808474,2.9283719988352948,TP,
TrendBreakV1,GBPJPY,long,2020-01-17 06:00:00,2020-01-17 07:00:00,2020-01-17 09:00:00,144.24,143.84785693739022,-1.0510017947706904,SL,
TrendBreakV1,EURJPY,short,2020-01-26 23:00:00,2020-01-27 00:00:00,2020-01-27 07:00:00,119.94,120.32202361595864,-1.0327204902467049,SL,
H4 T5 MACD BB,GBPJPY,long,2020-02-05 08:00:00,2020-02-05 12:00:00,2020-02-28 00:00:00,143.1,140.78619649735558,-1.0086437763522806,SL,rebreak
TrendBreakV1,SILVER,long,2020-02-18 15:00:00,2020-02-18 16:00:00,2020-02-21 05:00:00,18.114,18.486046532102776,2.7177772376843605,TP,
TrendBreakV1,XAUUSD,long,2020-02-18 15:00:00,2020-02-18 16:00:00,2020-02-20 12:00:00,1600.698,1618.322595435346,2.940424164409758,TP,
TrendBreakV1,EURJPY,long,2020-02-20 14:00:00,2020-02-20 15:00:00,2020-02-20 16:00:00,121.3,120.80176899108378,-1.0250887635981794,SL,
TrendBreakV1,GBPJPY,short,2020-02-27 21:00:00,2020-02-27 22:00:00,2020-02-28 15:00:00,141.17,138.97164917576868,2.9727068130624925,TP,
TrendBreakV1,CHFJPY,short,2020-02-28 15:00:00,2020-02-28 16:00:00,2020-02-28 16:00:00,111.452,111.97558434797156,-1.0381982388845277,SL,
TrendBreakV1,USDJPY,short,2020-02-28 15:00:00,2020-02-28 16:00:00,2020-02-28 16:00:00,107.928,108.4691133552312,-1.0184804161703096,SL,
TrendBreakV1,AUDJPY,short,2020-03-08 21:00:00,2020-03-08 22:00:00,2020-03-09 01:00:00,68.884,67.20314012503235,2.97768999036835,TP,
TrendBreakV1,USDJPY,short,2020-03-08 21:00:00,2020-03-08 22:00:00,2020-03-09 01:00:00,104.425,102.2793414582902,2.9860182785765765,TP,
TrendBreakV1,CHFJPY,short,2020-03-09 01:00:00,2020-03-09 02:00:00,2020-03-10 04:00:00,110.569,111.41172531713514,-1.0237325254069685,SL,
TrendBreakV1,SILVER,short,2020-03-12 12:00:00,2020-03-12 13:00:00,2020-03-13 14:00:00,16.062,15.211845831778732,2.8764929892425464,TP,
TrendBreakV1,SILVER,short,2020-03-16 07:00:00,2020-03-16 08:00:00,2020-03-16 10:00:00,14.052,12.69512046461272,2.922616564505829,TP,
TrendBreakV1,GBPJPY,short,2020-03-18 16:00:00,2020-03-18 17:00:00,2020-03-19 12:00:00,124.99,127.0394089106312,-1.00975891140917,SL,
TrendBreakV1,GBPJPY,short,2020-04-21 09:00:00,2020-04-21 10:00:00,2020-04-22 09:00:00,132.41,133.06642281982496,-1.03046816685216,SL,
TrendBreakV1,CHFJPY,short,2020-04-23 09:00:00,2020-04-23 10:00:00,2020-04-23 13:00:00,110.275,110.6119506038098,-1.0593558811703578,SL,
TrendBreakV1,AUDJPY,long,2020-04-27 05:00:00,2020-04-27 06:00:00,2020-05-01 07:00:00,69.297,68.94137693151542,-1.0351495757945384,SL,
TrendBreakV1,USDJPY,short,2020-04-28 09:00:00,2020-04-28 10:00:00,2020-04-30 14:00:00,106.738,106.98530273898795,-1.040436268683948,SL,
TrendBreakV1,GBPJPY,short,2020-05-06 08:00:00,2020-05-06 09:00:00,2020-05-08 14:00:00,131.58,132.0884348809851,-1.0393364042239723,SL,
TrendBreakV1,AUDJPY,long,2020-05-19 00:00:00,2020-05-19 01:00:00,2020-05-19 03:00:00,70.201,69.87864352552157,-1.0387769472296724,SL,
TrendBreakV1,CHFJPY,long,2020-05-20 22:00:00,2020-05-20 23:00:00,2020-05-21 12:00:00,111.529,111.2657362099763,-1.0759694297427365,SL,
TrendBreakV1,EURJPY,long,2020-05-27 09:00:00,2020-05-27 10:00:00,2020-05-27 15:00:00,118.66,118.13570445153998,-1.0238415146508653,SL,
TrendBreakV1,CHFJPY,long,2020-05-28 15:00:00,2020-05-28 16:00:00,2020-05-29 04:00:00,111.664,111.30160287792091,-1.0551880762332595,SL,
TrendBreakV1,GBPJPY,long,2020-05-29 14:00:00,2020-05-29 15:00:00,2020-06-02 09:00:00,133.17,135.3378481235563,2.972322784355629,TP,
TrendBreakV1,USDJPY,long,2020-06-02 12:00:00,2020-06-02 13:00:00,2020-06-04 05:00:00,108.305,109.08804537554302,2.9616880439665834,TP,
TrendBreakV1,EURJPY,long,2020-07-14 10:00:00,2020-07-14 11:00:00,2020-07-22 04:00:00,122.1,123.29383931839384,2.9685887376783446,TP,
H4 T5 MACD BB,GBPJPY,long,2020-07-16 12:00:00,2020-07-16 16:00:00,2020-07-31 08:00:00,135.06,137.47743273593682,2.0083771993652144,TP,rebreak
TrendBreakV1,CHFJPY,long,2020-07-22 04:00:00,2020-07-22 05:00:00,2020-07-22 14:00:00,114.639,115.2625828536852,2.903781831643633,TP,
TrendBreakV1,USDJPY,short,2020-07-24 00:00:00,2020-07-24 01:00:00,2020-07-24 13:00:00,106.528,105.90572919949462,2.951789478189228,TP,
TrendBreakV1,CHFJPY,long,2020-07-31 13:00:00,2020-07-31 14:00:00,2020-08-03 05:00:00,115.94,115.52504706980191,-1.0481982377867909,SL,
TrendBreakV1,EURJPY,long,2020-08-05 09:00:00,2020-08-05 10:00:00,2020-08-06 11:00:00,125.31,124.94576508452587,-1.034318511128219,SL,
TrendBreakV1,CHFJPY,long,2020-08-28 03:00:00,2020-08-28 04:00:00,2020-08-28 05:00:00,117.868,117.51654402286164,-1.0569061313534929,SL,
TrendBreakV1,GBPJPY,short,2020-09-08 12:00:00,2020-09-08 13:00:00,2020-09-10 16:00:00,138.17,136.25216238077303,2.968714765317775,TP,
TrendBreakV1,EURJPY,short,2020-09-16 12:00:00,2020-09-16 13:00:00,2020-09-21 08:00:00,124.36,123.0502939963334,2.97136761998877,TP,
TrendBreakV1,AUDJPY,short,2020-09-21 08:00:00,2020-09-21 09:00:00,2020-09-23 04:00:00,75.793,74.78662965981476,2.962737375593676,TP,
TrendBreakV1,SILVER,short,2020-09-21 13:00:00,2020-09-21 14:00:00,2020-09-21 14:00:00,25.581,24.225136004705423,2.9225586044290597,TP,
TrendBreakV1,XAUUSD,short,2020-09-21 14:00:00,2020-09-21 15:00:00,2020-09-21 22:00:00,1896.638,1913.6018916309956,-1.0206320582336506,SL,
TrendBreakV1,EURJPY,short,2020-09-28 00:00:00,2020-09-28 01:00:00,2020-09-28 10:00:00,122.39,122.75489612358454,-1.0342563244498175,SL,
TrendBreakV1,CHFJPY,long,2020-10-20 09:00:00,2020-10-20 10:00:00,2020-10-21 08:00:00,116.245,115.98409708872434,-1.0766568678832535,SL,
TrendBreakV1,XAUUSD,short,2020-10-28 14:00:00,2020-10-28 15:00:00,2020-10-28 15:00:00,1871.778,1882.026721585135,-1.0341506008425172,SL,
TrendBreakV1,CHFJPY,short,2020-10-30 05:00:00,2020-10-30 06:00:00,2020-10-30 13:00:00,113.999,114.26008435053058,-1.0766035955788262,SL,
TrendBreakV1,SILVER,long,2020-11-05 20:00:00,2020-11-05 21:00:00,2020-11-06 01:00:00,25.371,24.97347814270867,-1.0880454731180964,SL,
TrendBreakV1,AUDJPY,long,2020-11-09 11:00:00,2020-11-09 12:00:00,2020-11-13 01:00:00,76.271,75.85229141545858,-1.0298536988767104,SL,
TrendBreakV1,GBPJPY,long,2020-11-09 11:00:00,2020-11-09 12:00:00,2020-11-19 02:00:00,138.1,137.28456773718003,-1.0245268686460984,SL,
TrendBreakV1,XAUUSD,short,2020-11-23 14:00:00,2020-11-23 15:00:00,2020-11-24 11:00:00,1841.498,1807.9446875533995,2.9687065173767495,TP,
TrendBreakV1,SILVER,short,2020-11-24 10:00:00,2020-11-24 11:00:00,2020-11-25 08:00:00,23.131,23.42954301899138,-1.1172360355912778,SL,
TrendBreakV1,CHFJPY,long,2020-12-02 01:00:00,2020-12-02 02:00:00,2020-12-04 12:00:00,116.123,116.93833592325366,2.9264106998246615,TP,
TrendBreakV1,GBPJPY,short,2020-12-11 07:00:00,2020-12-11 08:00:00,2020-12-13 22:00:00,137.51,138.22914783384977,-1.0278106935161428,SL,
TrendBreakV1,XAUUSD,long,2020-12-17 13:00:00,2020-12-17 14:00:00,2020-12-21 10:00:00,1887.775,1875.604808717636,-1.028758792025504,SL,
TrendBreakV1,GBPJPY,long,2020-12-24 07:00:00,2020-12-24 08:00:00,2020-12-28 00:00:00,140.85,140.14895544135797,-1.0285288570511442,SL,
TrendBreakV1,XAUUSD,long,2021-01-03 23:00:00,2021-01-04 00:00:00,2021-01-04 13:00:00,1913.025,1939.802694665277,2.960788260037861,TP,
H4 T5 MACD BB,XAUUSD,long,2021-01-20 00:00:00,2021-01-20 04:00:00,2021-02-04 12:00:00,1848.715,1800.46226297388,-1.0072534745502764,SL,rebreak
TrendBreakV1,GBPJPY,long,2021-01-27 14:00:00,2021-01-27 15:00:00,2021-01-28 08:00:00,142.61,142.20162866170415,-1.0489750335648942,SL,
TrendBreakV1,CHFJPY,long,2021-01-29 09:00:00,2021-01-29 10:00:00,2021-01-29 16:00:00,117.906,117.627836428332,-1.0719001409137814,SL,
H4 T5 MACD BB,AUDJPY,long,2021-01-29 08:00:00,2021-01-29 12:00:00,2021-02-19 12:00:00,80.33,82.74541326712743,1.992124069180496,TP,rebreak
TrendBreakV1,SILVER,long,2021-01-29 11:00:00,2021-01-29 12:00:00,2021-01-29 17:00:00,27.461,26.840561848939327,-1.0564117469890668,SL,
TrendBreakV1,XAUUSD,short,2021-02-04 14:00:00,2021-02-04 15:00:00,2021-02-05 07:00:00,1785.738,1799.511310901729,-1.025411464425468,SL,
TrendBreakV1,EURJPY,long,2021-02-24 07:00:00,2021-02-24 08:00:00,2021-02-25 08:00:00,128.55,129.52224454590876,2.96142945706637,TP,
TrendBreakV1,AUDJPY,long,2021-03-17 19:00:00,2021-03-17 20:00:00,2021-03-18 18:00:00,84.96,84.65734311886968,-1.0413008947733295,SL,
TrendBreakV1,EURJPY,short,2021-03-23 18:00:00,2021-03-23 19:00:00,2021-03-26 07:00:00,128.63,128.99201531866663,-1.0345289255881156,SL,
TrendBreakV1,SILVER,short,2021-03-25 11:00:00,2021-03-25 12:00:00,2021-03-25 13:00:00,24.673,24.909014783928193,-1.148295794939055,SL,
TrendBreakV1,USDJPY,long,2021-03-26 08:00:00,2021-03-26 09:00:00,2021-03-30 06:00:00,109.472,109.995546270172,2.9426984744058813,TP,
TrendBreakV1,GBPJPY,long,2021-03-31 11:00:00,2021-03-31 12:00:00,2021-04-06 10:00:00,152.58,152.0973423711277,-1.0414372399887226,SL,
TrendBreakV1,USDJPY,short,2021-04-19 07:00:00,2021-04-19 08:00:00,2021-04-20 06:00:00,108.221,108.45466741836844,-1.0427958680324765,SL,
TrendBreakV1,EURJPY,long,2021-04-20 04:00:00,2021-04-20 05:00:00,2021-04-20 09:00:00,130.88,130.5477774797242,-1.037625384304502,SL,
TrendBreakV1,AUDJPY,long,2021-04-20 06:00:00,2021-04-20 07:00:00,2021-04-20 09:00:00,84.651,84.3773381667813,-1.0456768116071409,SL,
TrendBreakV1,CHFJPY,long,2021-04-27 14:00:00,2021-04-27 15:00:00,2021-04-29 09:00:00,118.83,119.77799627709312,2.9367086122067803,TP,
TrendBreakV1,USDJPY,long,2021-05-27 15:00:00,2021-05-27 16:00:00,2021-05-31 14:00:00,109.817,109.57960154585932,-1.0421232734483876,SL,
TrendBreakV1,USDJPY,long,2021-06-16 18:00:00,2021-06-16 19:00:00,2021-06-17 14:00:00,110.505,110.2815065854236,-1.0447440476890386,SL,
TrendBreakV1,SILVER,short,2021-06-16 20:00:00,2021-06-16 22:00:00,2021-06-17 16:00:00,26.915,25.82120949259327,2.9040035552612853,TP,
TrendBreakV1,AUDJPY,short,2021-06-17 10:00:00,2021-06-17 11:00:00,2021-06-18 05:00:00,83.831,82.93369082798037,2.9582083843904527,TP,
TrendBreakV1,GBPJPY,short,2021-06-17 10:00:00,2021-06-17 11:00:00,2021-06-18 12:00:00,153.85,152.32898024608187,2.960552780563574,TP,
TrendBreakV1,CHFJPY,short,2021-06-17 12:00:00,2021-06-17 13:00:00,2021-06-18 06:00:00,120.742,119.81004545375316,2.9356191777359983,TP,
TrendBreakV1,XAUUSD,short,2021-06-29 12:00:00,2021-06-29 13:00:00,2021-06-29 16:00:00,1754.678,1765.700972345876,-1.0317518713662626,SL,
TrendBreakV1,EURJPY,short,2021-07-08 04:00:00,2021-07-08 05:00:00,2021-07-09 06:00:00,129.93,130.28445911488558,-1.0352649980634243,SL,
TrendBreakV1,GBPJPY,short,2021-07-08 05:00:00,2021-07-08 06:00:00,2021-07-09 08:00:00,151.24,151.8244598815851,-1.0342196284640617,SL,
TrendBreakV1,AUDJPY,short,2021-07-08 06:00:00,2021-07-08 07:00:00,2021-07-09 13:00:00,81.954,82.30253999436964,-1.0358638899463934,SL,
TrendBreakV1,AUDJPY,short,2021-07-18 22:00:00,2021-07-18 23:00:00,2021-07-19 11:00:00,81.298,80.47160040365071,2.9546224366932976,TP,
TrendBreakV1,SILVER,short,2021-07-19 02:00:00,2021-07-19 03:00:00,2021-07-20 14:00:00,25.471,24.817282550600027,2.839380147957845,TP,
